canonicalPrintingId,language,region,canonicalSetId,releaseYear,providers,cardType,promoStatus,gapReason,permissionState,credentialsRequired,identityState
pokemon|th|TH|set:556156de7700e86c|84|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|85|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|86|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|87|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|88|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|89|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|90|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|91|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|92|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|93|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|94|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|95|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|96|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:556156de7700e86c|97|unspecified,th,TH,pokemon|th|TH|tcgdex:SV5M,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|1|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|10|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|100|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|101|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|11|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|12|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|13|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|14|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|15|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|16|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|17|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|18|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|19|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|2|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|20|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|21|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|22|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|23|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|24|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|25|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|26|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|27|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|28|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|29|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|3|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|30|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|31|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|32|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|33|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|34|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|35|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|36|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|37|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|38|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|39|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|4|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|40|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|41|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|42|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|43|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|44|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|45|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|46|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|47|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|48|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|49|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|5|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|50|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|51|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|52|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|53|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|54|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|55|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|56|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|57|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|58|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|59|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|6|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|60|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|61|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|62|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|63|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|64|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|65|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|66|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|67|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|68|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|69|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|7|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|70|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|71|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|72|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|73|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|74|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|75|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|76|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|77|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|78|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|79|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|8|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|80|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|81|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|82|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|83|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|84|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|85|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|86|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|87|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|88|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|89|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|9|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|90|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|91|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|92|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|93|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|94|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|95|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|96|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|97|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|th|TH|set:ab4f4873a2e158a2|98|unspecified,th,TH,pokemon|th|TH|tcgdex:SV6,2024,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
